dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task1_start_receive_task,2b288045-9df5-497e-b97a-34952118a2d3-task1_start_receive_task,1754141553.2377229,1754141553.243242,1754141557.029371,1754141557.0428128,0.013441801071166992,1754141557.0670922,3.7995707988739014,3.829369306564331
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task2_read_file,2b288045-9df5-497e-b97a-34952118a2d3-task2_read_file,1754141553.2377229,1754141553.243242,1754141558.3312483,1754141558.3453166,0.014068365097045898,1754141558.3700833,5.10207462310791,5.132360458374023
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task3_file_process,2b288045-9df5-497e-b97a-34952118a2d3-task3_file_process,1754141553.2377229,1754141553.243242,1754141560.8312855,1754141561.0709133,0.23962783813476562,1754141561.1285024,7.82767128944397,7.890779495239258
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task4a_vlm_process,2b288045-9df5-497e-b97a-34952118a2d3-task4a_vlm_process,1754141553.2377229,1754141553.243242,1754141564.58344,1754141690.5270102,125.94357013702393,1754141690.6466362,137.28376817703247,137.40891337394714
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task4b_vlm_process,2b288045-9df5-497e-b97a-34952118a2d3-task4b_vlm_process,1754141553.2377229,1754141553.243242,1754141564.5763707,1754141699.3451982,134.7688274383545,1754141699.6713486,146.1019561290741,146.4336256980896
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task4c_vlm_process,2b288045-9df5-497e-b97a-34952118a2d3-task4c_vlm_process,1754141553.2377229,1754141553.243242,1754141589.0283837,1754141719.9768958,130.94851207733154,1754141720.230869,166.73365378379822,166.99314618110657
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task4d_vlm_process,2b288045-9df5-497e-b97a-34952118a2d3-task4d_vlm_process,1754141553.2377229,1754141553.243242,1754141600.6817014,1754141782.499058,181.8173565864563,1754141782.6761172,229.2558159828186,229.4383943080902
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task4_merge_results,2b288045-9df5-497e-b97a-34952118a2d3-task4_merge_results,1754141553.2377229,1754141553.243242,1754141784.493331,1754141784.5013723,0.0080413818359375,1754141793.0747123,231.25813031196594,239.836989402771
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,2b288045-9df5-497e-b97a-34952118a2d3,task5_output_final_answer,2b288045-9df5-497e-b97a-34952118a2d3-task5_output_final_answer,1754141553.2377229,1754141553.243242,1754141794.3546813,1754141794.3596487,0.004967451095581055,1754141794.427919,241.11640667915344,241.19019603729248
0a3f0429-68e2-4343-94d1-d7e0b30abb39,c502a1ca-ab63-4e30-8a1d-70e81e17802d,task0_init,c502a1ca-ab63-4e30-8a1d-70e81e17802d-task0_init,1754141712.6957326,1754141712.6982594,1754141713.8725474,1754141714.1182013,0.24565386772155762,1754141720.2414293,1.4199419021606445,7.54569673538208
