dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time,scheduler_cost_time,pred_exec_time,pred_cost_time
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task0_init,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task0_init,1754971314.0796165,1754971317.774984,1754971321.1410668,1754971321.2276218,0.08655500411987305,1754971321.2769332,3.4526379108428955,7.197316646575928,3.337860107421875e-06,,
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task1_llm_process,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task1_llm_process,1754971314.0796165,1754971317.774984,1754971323.354683,1754971393.5366142,70.18193125724792,1754971393.9316096,75.76163029670715,79.85199308395386,0.00016450881958007812,15.0,0.00015664100646972656
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task2a_find_user,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task2a_find_user,1754971314.0796165,1754971317.774984,1754971396.233254,1754971396.31156,0.07830595970153809,1754971396.432659,78.53657603263855,82.35304236412048,2.1219253540039062e-05,3.0,1.33514404296875e-05
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task2b_get_order_details,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task2b_get_order_details,1754971314.0796165,1754971317.774984,1754971396.229792,1754971396.3290212,0.09922909736633301,1754971396.4430814,78.55403733253479,82.36346483230591,9.417533874511719e-05,3.0,9.012222290039062e-05
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task3_execute_operations,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task3_execute_operations,1754971314.0796165,1754971317.774984,1754971398.1632519,1754971398.2466211,0.08336925506591797,1754971398.3380063,80.47163724899292,84.25838971138,1.8596649169921875e-05,3.0,1.0967254638671875e-05
2f57f421-94ea-4a1a-a0c0-976124c96465,df8dfd35-d2ea-449e-b19d-a0cda98b2dec,task4_output_result,df8dfd35-d2ea-449e-b19d-a0cda98b2dec-task4_output_result,1754971314.0796165,1754971317.774984,1754971400.1953187,1754971400.1970096,0.0016908645629882812,1754971400.2432866,82.42202568054199,86.1636700630188,1.9788742065429688e-05,1.0,1.1682510375976562e-05
075d3bf5-6718-4281-a604-89ae23be59de,ff47d59d-ba55-4a45-b549-0f49e51c1a4a,task0_init,ff47d59d-ba55-4a45-b549-0f49e51c1a4a-task0_init,1754971314.0796165,1754971317.4290726,1754971321.146755,1754971321.2412155,0.09446048736572266,1754971321.3776753,3.812142848968506,7.298058748245239,4.0531158447265625e-06,,
075d3bf5-6718-4281-a604-89ae23be59de,ff47d59d-ba55-4a45-b549-0f49e51c1a4a,task1_llm_process,ff47d59d-ba55-4a45-b549-0f49e51c1a4a-task1_llm_process,1754971314.0796165,1754971317.4290726,1754971323.3787792,1754971431.776379,108.39759993553162,1754971432.172001,114.34730648994446,118.0923843383789,0.0001437664031982422,15.0,0.00013589859008789062
075d3bf5-6718-4281-a604-89ae23be59de,ff47d59d-ba55-4a45-b549-0f49e51c1a4a,task2_execute_cancel,ff47d59d-ba55-4a45-b549-0f49e51c1a4a-task2_execute_cancel,1754971314.0796165,1754971317.4290726,1754971434.338321,1754971434.4189422,0.08062124252319336,1754971434.5213258,116.98986959457397,120.44170928001404,2.002716064453125e-05,3.0,1.2874603271484375e-05
075d3bf5-6718-4281-a604-89ae23be59de,ff47d59d-ba55-4a45-b549-0f49e51c1a4a,task3_output_result,ff47d59d-ba55-4a45-b549-0f49e51c1a4a-task3_output_result,1754971314.0796165,1754971317.4290726,1754971436.3365593,1754971436.3417497,0.005190372467041016,1754971436.427053,118.91267704963684,122.34743642807007,2.002716064453125e-05,1.0,1.2636184692382812e-05
e51753c7-3ef3-4404-a352-11a18e5760c9,b15a3f66-0707-42a1-b428-c41f03afbeff,task1_obtain_content,b15a3f66-0707-42a1-b428-c41f03afbeff-task1_obtain_content,1754971314.0796165,1754971317.7633154,1754971319.671845,1754971319.7692094,0.09736442565917969,1754971319.8701746,2.0058939456939697,5.790558099746704,3.0994415283203125e-06,,
e51753c7-3ef3-4404-a352-11a18e5760c9,b15a3f66-0707-42a1-b428-c41f03afbeff,task2_vlm_process,b15a3f66-0707-42a1-b428-c41f03afbeff-task2_vlm_process,1754971314.0796165,1754971317.7633154,1754971321.2407427,1754971455.5799744,134.33923172950745,1754971455.9761455,137.81665897369385,141.8965289592743,0.0002448558807373047,15.0,0.00023436546325683594
e51753c7-3ef3-4404-a352-11a18e5760c9,b15a3f66-0707-42a1-b428-c41f03afbeff,task3_output_final_answer,b15a3f66-0707-42a1-b428-c41f03afbeff-task3_output_final_answer,1754971314.0796165,1754971317.7633154,1754971457.9262059,1754971457.9304981,0.00429224967956543,1754971457.9809608,140.1671826839447,143.9013442993164,2.002716064453125e-05,1.0,1.3113021850585938e-05
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task0_init,cfb90e91-d669-4469-a08f-0780de672752-task0_init,1754971314.0796165,1754971317.9081628,1754971322.2148778,1754971322.3122854,0.09740757942199707,1754971322.4335148,4.404122591018677,8.353898286819458,3.5762786865234375e-06,,
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task1_llm_process,cfb90e91-d669-4469-a08f-0780de672752-task1_llm_process,1754971314.0796165,1754971317.9081628,1754971395.3281877,1754971454.6007912,59.2726035118103,1754971454.9776127,136.69262838363647,140.89799618721008,0.00013875961303710938,15.0,0.0001316070556640625
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task2a_find_user,cfb90e91-d669-4469-a08f-0780de672752-task2a_find_user,1754971314.0796165,1754971317.9081628,1754971457.3265777,1754971457.4059467,0.07936906814575195,1754971457.5791364,139.49778389930725,143.4995198249817,2.6941299438476562e-05,3.0,1.6927719116210938e-05
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task2b_get_order_details,cfb90e91-d669-4469-a08f-0780de672752-task2b_get_order_details,1754971314.0796165,1754971317.9081628,1754971457.3039706,1754971457.3896902,0.08571958541870117,1754971457.478519,139.4815273284912,143.39890241622925,0.00011897087097167969,3.0,0.00011467933654785156
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task3_execute_operations,cfb90e91-d669-4469-a08f-0780de672752-task3_execute_operations,1754971314.0796165,1754971317.9081628,1754971459.301042,1754971459.3877132,0.08667111396789551,1754971459.4850435,141.4795503616333,145.40542697906494,2.6702880859375e-05,3.0,1.811981201171875e-05
48ecd30a-b09b-44d6-839f-631296644617,cfb90e91-d669-4469-a08f-0780de672752,task4_output_result,cfb90e91-d669-4469-a08f-0780de672752-task4_output_result,1754971314.0796165,1754971317.9081628,1754971461.34477,1754971461.3465989,0.001828908920288086,1754971461.4404259,143.43843603134155,147.36080932617188,2.2649765014648438e-05,1.0,1.3589859008789062e-05
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task0_init,023cf040-ed06-4652-a12c-d1e676b8bf01-task0_init,1754971314.0796165,1754971317.7865608,1754971322.1760857,1754971322.2736237,0.09753799438476562,1754971322.3328674,4.487062931060791,8.25325083732605,3.337860107421875e-06,,
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task1_llm_process,023cf040-ed06-4652-a12c-d1e676b8bf01-task1_llm_process,1754971314.0796165,1754971317.7865608,1754971384.9381704,1754971455.4499426,70.51177215576172,1754971455.880516,137.66338181495667,141.80089950561523,0.00015783309936523438,15.0,0.0001499652862548828
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task2a_find_user,023cf040-ed06-4652-a12c-d1e676b8bf01-task2a_find_user,1754971314.0796165,1754971317.7865608,1754971457.7012284,1754971457.7866583,0.08542990684509277,1754971457.8802485,140.00009751319885,143.80063199996948,3.933906555175781e-05,3.0,2.7894973754882812e-05
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task2b_get_order_details,023cf040-ed06-4652-a12c-d1e676b8bf01-task2b_get_order_details,1754971314.0796165,1754971317.7865608,1754971458.3139894,1754971458.4011378,0.08714842796325684,1754971458.4823136,140.61457705497742,144.40269708633423,0.00010609626770019531,3.0,9.799003601074219e-05
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task3_execute_modifications,023cf040-ed06-4652-a12c-d1e676b8bf01-task3_execute_modifications,1754971314.0796165,1754971317.7865608,1754971460.184293,1754971460.2777884,0.09349536895751953,1754971460.3375769,142.49122762680054,146.25796031951904,2.09808349609375e-05,3.0,1.2874603271484375e-05
b991b184-e25a-42e6-8d42-7b0a7e2eefca,023cf040-ed06-4652-a12c-d1e676b8bf01,task4_output_result,023cf040-ed06-4652-a12c-d1e676b8bf01-task4_output_result,1754971314.0796165,1754971317.7865608,1754971462.2551043,1754971462.256636,0.0015316009521484375,1754971462.2928782,144.47007513046265,148.21326160430908,2.2649765014648438e-05,1.0,1.5020370483398438e-05
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task0_init,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task0_init,1754971314.0796165,1754971317.3771784,1754971320.6714337,1754971320.7758918,0.10445809364318848,1754971320.8246677,3.3987133502960205,6.745051145553589,4.5299530029296875e-06,,
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task1_llm_process,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task1_llm_process,1754971314.0796165,1754971317.3771784,1754971322.7907958,1754971464.4188414,141.62804555892944,1754971464.7991347,147.04166293144226,150.71951818466187,0.0001499652862548828,15.0,0.00014257431030273438
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task2a_find_user,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task2a_find_user,1754971314.0796165,1754971317.3771784,1754971467.1371331,1754971467.1398811,0.0027480125427246094,1754971467.306249,149.76270270347595,153.22663235664368,2.3603439331054688e-05,3.0,1.4543533325195312e-05
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task2b_get_order_details,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task2b_get_order_details,1754971314.0796165,1754971317.3771784,1754971467.1327906,1754971467.1388168,0.006026268005371094,1754971467.2056994,149.76163840293884,153.12608289718628,2.0265579223632812e-05,3.0,1.5974044799804688e-05
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task3_execute_operations,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task3_execute_operations,1754971314.0796165,1754971317.3771784,1754971469.1372862,1754971469.1429355,0.0056493282318115234,1754971469.210946,151.76575708389282,155.131329536438,2.1696090698242188e-05,3.0,1.33514404296875e-05
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,5f2d1026-179b-4ab9-bd49-de4fd67228dc,task4_output_result,5f2d1026-179b-4ab9-bd49-de4fd67228dc-task4_output_result,1754971314.0796165,1754971317.3771784,1754971471.104727,1754971471.1068296,0.0021026134490966797,1754971471.1664085,153.72965121269226,157.0867919921875,2.0742416381835938e-05,1.0,1.3113021850585938e-05
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task0_init,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task0_init,1754971314.0796165,1754971317.3369045,1754971319.5923572,1754971319.6901944,0.09783720970153809,1754971319.7695365,2.353289842605591,5.689919948577881,4.0531158447265625e-06,,
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task1_llm_process,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task1_llm_process,1754971314.0796165,1754971317.3369045,1754971321.7019277,1754971471.7159789,150.01405119895935,1754971472.169434,154.37907433509827,158.0898175239563,0.00022459030151367188,15.0,0.00021314620971679688
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task2a_find_user,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task2a_find_user,1754971314.0796165,1754971317.3369045,1754971474.4740813,1754971474.4818919,0.0078105926513671875,1754971474.62635,157.14498734474182,160.546733379364,2.0503997802734375e-05,3.0,1.2159347534179688e-05
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task2b_get_order_details,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task2b_get_order_details,1754971314.0796165,1754971317.3369045,1754971474.4907181,1754971474.4964497,0.0057315826416015625,1754971474.6368215,157.15954518318176,160.55720496177673,0.00010943412780761719,3.0,0.0001049041748046875
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task3_execute_modifications,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task3_execute_modifications,1754971314.0796165,1754971317.3369045,1754971476.379349,1754971476.38154,0.0021910667419433594,1754971476.481977,159.0446355342865,162.40236043930054,1.8835067749023438e-05,3.0,1.1205673217773438e-05
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,1ae7eadb-1e43-463b-ba0f-5ec62cf02758,task4_output_result,1ae7eadb-1e43-463b-ba0f-5ec62cf02758-task4_output_result,1754971314.0796165,1754971317.3369045,1754971478.359414,1754971478.3615403,0.0021262168884277344,1754971478.439302,161.02463579177856,164.35968542099,2.193450927734375e-05,1.0,1.3113021850585938e-05
aebaa7b3-5579-44fe-965b-d83c4e0e96c9,e70f1fa3-8667-4a18-a476-e5468cbca9cc,task0_init,e70f1fa3-8667-4a18-a476-e5468cbca9cc-task0_init,1754971314.0796165,1754971317.8513064,1754971322.3976548,1754971322.4933374,0.09568262100219727,1754971322.6350887,4.642030954360962,8.555472135543823,3.0994415283203125e-06,,
aebaa7b3-5579-44fe-965b-d83c4e0e96c9,e70f1fa3-8667-4a18-a476-e5468cbca9cc,task1_llm_process,e70f1fa3-8667-4a18-a476-e5468cbca9cc-task1_llm_process,1754971314.0796165,1754971317.8513064,1754971434.0141559,1754971477.8101468,43.79599094390869,1754971478.244009,159.95884037017822,164.16439247131348,0.000164031982421875,15.0,0.00015592575073242188
aebaa7b3-5579-44fe-965b-d83c4e0e96c9,e70f1fa3-8667-4a18-a476-e5468cbca9cc,task2_execute_cancel,e70f1fa3-8667-4a18-a476-e5468cbca9cc-task2_execute_cancel,1754971314.0796165,1754971317.8513064,1754971479.9676845,1754971480.0524943,0.08480978012084961,1754971480.1452029,162.2011878490448,166.06558632850647,2.0742416381835938e-05,3.0,1.3589859008789062e-05
aebaa7b3-5579-44fe-965b-d83c4e0e96c9,e70f1fa3-8667-4a18-a476-e5468cbca9cc,task3_output_result,e70f1fa3-8667-4a18-a476-e5468cbca9cc-task3_output_result,1754971314.0796165,1754971317.8513064,1754971482.0441422,1754971482.0486963,0.004554033279418945,1754971482.1011672,164.1973898410797,168.021550655365,2.574920654296875e-05,1.0,1.5974044799804688e-05
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,accd8ab8-cfb4-408d-b028-14e313744156,task0_init,accd8ab8-cfb4-408d-b028-14e313744156-task0_init,1754971314.0796165,1754971317.3586314,1754971320.0132022,1754971320.1125164,0.09931421279907227,1754971320.2216609,2.75388503074646,6.142044305801392,4.0531158447265625e-06,,
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,accd8ab8-cfb4-408d-b028-14e313744156,task1_llm_process,accd8ab8-cfb4-408d-b028-14e313744156-task1_llm_process,1754971314.0796165,1754971317.3586314,1754971321.5906193,1754971476.1324923,154.54187297821045,1754971476.5825858,158.77386093139648,162.50296926498413,0.0002071857452392578,15.0,0.00019812583923339844
