dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task1_start_receive_task,17af7d96-39ef-4924-9006-b5203289fed9-task1_start_receive_task,1754137251.0934122,1754137251.0989542,1754137254.88304,1754137254.9269207,0.04388070106506348,1754137254.967728,3.8279664516448975,3.8743157386779785
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task2_read_file,17af7d96-39ef-4924-9006-b5203289fed9-task2_read_file,1754137251.0934122,1754137251.0989542,1754137256.2286286,1754137256.241989,0.013360261917114258,1754137256.2801068,5.1430346965789795,5.186694622039795
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task3_file_process,17af7d96-39ef-4924-9006-b5203289fed9-task3_file_process,1754137251.0934122,1754137251.0989542,1754137258.714864,1754137258.9503307,0.23546671867370605,1754137259.018053,7.851376533508301,7.924640893936157
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task4a_vlm_process,17af7d96-39ef-4924-9006-b5203289fed9-task4a_vlm_process,1754137251.0934122,1754137251.0989542,1754137262.4253306,1754137407.9584327,145.53310203552246,1754137408.0834901,156.85947847366333,156.9900779724121
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task4b_vlm_process,17af7d96-39ef-4924-9006-b5203289fed9-task4b_vlm_process,1754137251.0934122,1754137251.0989542,1754137262.7185974,1754137403.8069937,141.08839631080627,1754137403.9257026,152.70803952217102,152.83229041099548
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task4c_vlm_process,17af7d96-39ef-4924-9006-b5203289fed9-task4c_vlm_process,1754137251.0934122,1754137251.0989542,1754137275.6109917,1754137397.325615,121.71462321281433,1754137397.4643407,146.2266607284546,146.37092852592468
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task4d_vlm_process,17af7d96-39ef-4924-9006-b5203289fed9-task4d_vlm_process,1754137251.0934122,1754137251.0989542,1754137281.929396,1754137430.2282994,148.298903465271,1754137430.33873,179.12934517860413,179.2453179359436
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task4_merge_results,17af7d96-39ef-4924-9006-b5203289fed9-task4_merge_results,1754137251.0934122,1754137251.0989542,1754137432.185255,1754137432.1931062,0.007851123809814453,1754137432.2348409,181.09415197372437,181.14142870903015
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,17af7d96-39ef-4924-9006-b5203289fed9,task5_output_final_answer,17af7d96-39ef-4924-9006-b5203289fed9-task5_output_final_answer,1754137251.0934122,1754137251.0989542,1754137433.4883132,1754137433.493395,0.005081892013549805,1754137433.537586,182.39444088935852,182.4441738128662
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task0_init,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task0_init,1754137410.5517764,1754137410.5543664,1754137411.7905314,1754137412.0480719,0.2575404644012451,1754137430.3891985,1.4937055110931396,19.837422132492065
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task1_llm_process1,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task1_llm_process1,1754137410.5517764,1754137410.5543664,1754137432.3112144,1754137559.4542623,127.14304780960083,1754137559.8163567,148.89989590644836,149.26458024978638
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task2_get_user_and_reservation_details,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task2_get_user_and_reservation_details,1754137410.5517764,1754137410.5543664,1754137562.0843399,1754137562.2661157,0.18177580833435059,1754137562.380072,151.71174931526184,151.82829570770264
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task3_cancel_reservation,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task3_cancel_reservation,1754137410.5517764,1754137410.5543664,0.0,0.0,0.0,1754137564.3859973,-1754137410.5543664,153.83422088623047
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task4_search_new_flights,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task4_search_new_flights,1754137410.5517764,1754137410.5543664,1754137566.6153345,1754137566.8069663,0.19163179397583008,1754137566.8920233,156.2525999546051,156.34024691581726
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task5_llm_process2,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task5_llm_process2,1754137410.5517764,1754137410.5543664,1754137692.6512501,1754137692.6643527,0.013102531433105469,1754137692.7537303,282.1099863052368,282.20195388793945
0a3f0429-68e2-4343-94d1-d7e0b30abb39,eab08f1c-be6e-46a1-a9f9-3cff058b1d00,task6_book_new_reservation,eab08f1c-be6e-46a1-a9f9-3cff058b1d00-task6_book_new_reservation,1754137410.5517764,1754137410.5543664,1754137695.1311722,1754137695.3141143,0.18294215202331543,1754137695.463244,284.75974798202515,284.91146755218506
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task0_init,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task0_init,1754137546.6797106,1754137546.6821287,1754137561.041239,1754137561.1332037,0.0919647216796875,1754137561.2765408,14.451075077056885,14.596830129623413
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task1_llm_process,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task1_llm_process,1754137546.6797106,1754137546.6821287,1754137563.8460612,1754137690.3441904,126.49812912940979,1754137690.7482219,143.66206169128418,144.0685112476349
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task2a_find_user,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task2a_find_user,1754137546.6797106,1754137546.6821287,1754137692.5702648,1754137692.5748405,0.0045757293701171875,1754137692.6531653,145.89271187782288,145.9734547138214
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task2b_get_order_details,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task2b_get_order_details,1754137546.6797106,1754137546.6821287,1754137693.1001356,1754137693.1816761,0.08154058456420898,1754137693.3057284,146.49954748153687,146.62601780891418
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task3_execute_modifications,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task3_execute_modifications,1754137546.6797106,1754137546.6821287,1754137695.5489247,1754137695.6387925,0.08986783027648926,1754137695.7645087,148.9566638469696,149.08479809761047
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,2134cdd7-4e55-4adc-a715-ad945b90c6e3,task4_output_result,2134cdd7-4e55-4adc-a715-ad945b90c6e3-task4_output_result,1754137546.6797106,1754137546.6821287,1754137697.0110257,1754137697.011925,0.0008993148803710938,1754137697.1688488,150.3297963142395,150.4891381263733
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,842eb336-92c6-4760-9a95-951f47b05a1e,task0_init,842eb336-92c6-4760-9a95-951f47b05a1e-task0_init,1754137537.6957293,1754137537.6981533,1754137561.0012524,1754137561.0972338,0.09598135948181152,1754137561.1759057,23.399080514907837,23.48017644882202
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,842eb336-92c6-4760-9a95-951f47b05a1e,task1_llm_process,842eb336-92c6-4760-9a95-951f47b05a1e-task1_llm_process,1754137537.6957293,1754137537.6981533,1754137563.1323419,1754137693.198338,130.06599617004395,1754137693.606916,155.5001847743988,155.91118669509888
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,842eb336-92c6-4760-9a95-951f47b05a1e,task2a_find_user,842eb336-92c6-4760-9a95-951f47b05a1e-task2a_find_user,1754137537.6957293,1754137537.6981533,1754137695.267406,1754137695.2750711,0.007665157318115234,1754137695.3626027,157.576917886734,157.6668734550476
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,842eb336-92c6-4760-9a95-951f47b05a1e,task2b_get_order_details,842eb336-92c6-4760-9a95-951f47b05a1e-task2b_get_order_details,1754137537.6957293,1754137537.6981533,1754137696.958315,1754137696.9644172,0.006102323532104492,1754137697.068243,159.266263961792,159.37251377105713
