dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task1_start_receive_task,65d629cc-7678-4618-903d-32566540ac62-task1_start_receive_task,1754134876.964719,1754134876.9702,1754134880.7943764,1754134880.808697,0.014320611953735352,1754134880.8594708,3.8384969234466553,3.894751787185669
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task2_read_file,65d629cc-7678-4618-903d-32566540ac62-task2_read_file,1754134876.964719,1754134876.9702,1754134882.8727677,1754134882.8863244,0.013556718826293945,1754134882.9283464,5.91612434387207,5.963627338409424
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task3_file_process,65d629cc-7678-4618-903d-32566540ac62-task3_file_process,1754134876.964719,1754134876.9702,1754134889.0784283,1754134889.318309,0.23988080024719238,1754134889.39575,12.348109006881714,12.431030988693237
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task4a_vlm_process,65d629cc-7678-4618-903d-32566540ac62-task4a_vlm_process,1754134876.964719,1754134876.9702,1754134895.1285129,1754135042.032071,146.90355825424194,1754135042.1512628,165.06187105178833,165.18654370307922
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task4b_vlm_process,65d629cc-7678-4618-903d-32566540ac62-task4b_vlm_process,1754134876.964719,1754134876.9702,1754134894.9674664,1754135026.8693843,131.90191793441772,1754135027.0246074,149.89918422698975,150.05988836288452
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task4c_vlm_process,65d629cc-7678-4618-903d-32566540ac62-task4c_vlm_process,1754134876.964719,1754134876.9702,1754134937.2652478,1754135073.998987,136.73373913764954,1754135074.1563616,197.0287868976593,197.1916425228119
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task4d_vlm_process,65d629cc-7678-4618-903d-32566540ac62-task4d_vlm_process,1754134876.964719,1754134876.9702,1754134992.8625746,1754135135.4421878,142.57961320877075,1754135135.6094422,258.4719877243042,258.6447231769562
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task4_merge_results,65d629cc-7678-4618-903d-32566540ac62-task4_merge_results,1754134876.964719,1754134876.9702,1754135137.500516,1754135137.508469,0.007953166961669922,1754135137.5640182,260.53826904296875,260.5992991924286
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,65d629cc-7678-4618-903d-32566540ac62,task5_output_final_answer,65d629cc-7678-4618-903d-32566540ac62-task5_output_final_answer,1754134876.964719,1754134876.9702,1754135138.8722925,1754135138.8771129,0.004820346832275391,1754135138.9671416,261.9069128036499,262.00242257118225
0a3f0429-68e2-4343-94d1-d7e0b30abb39,40e6979d-71fc-43a9-b608-5126c7973e23,task0_init,40e6979d-71fc-43a9-b608-5126c7973e23-task0_init,1754135036.423736,1754135036.4261904,1754135037.6032708,1754135037.8526084,0.24933767318725586,1754135042.2517087,1.4264180660247803,5.827972650527954
