dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task1_start_receive_task,153212bc-7d3e-431d-b9ae-e44b8be3279d-task1_start_receive_task,1754124039.8376212,1754124039.8417351,1754124043.6886256,1754124043.700182,0.011556386947631836,1754124043.7462282,3.8584468364715576,3.908607006072998
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task2_read_file,153212bc-7d3e-431d-b9ae-e44b8be3279d-task2_read_file,1754124039.8376212,1754124039.8417351,1754124046.2906854,1754124046.304061,0.013375520706176758,1754124046.3552482,6.462325811386108,6.517627000808716
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task3_file_process,153212bc-7d3e-431d-b9ae-e44b8be3279d-task3_file_process,1754124039.8376212,1754124039.8417351,1754124051.410587,1754124051.6491756,0.23858857154846191,1754124051.7215533,11.807440519332886,11.883932113647461
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task4a_vlm_process,153212bc-7d3e-431d-b9ae-e44b8be3279d-task4a_vlm_process,1754124039.8376212,1754124039.8417351,1754124058.425345,1754124205.6982346,147.27288961410522,1754124205.8673782,165.85649943351746,166.02975702285767
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task4b_vlm_process,153212bc-7d3e-431d-b9ae-e44b8be3279d-task4b_vlm_process,1754124039.8376212,1754124039.8417351,1754124058.5250955,1754124196.050102,137.52500653266907,1754124196.1963797,156.20836687088013,156.35875844955444
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task4c_vlm_process,153212bc-7d3e-431d-b9ae-e44b8be3279d-task4c_vlm_process,1754124039.8376212,1754124039.8417351,1754124068.1518817,1754124210.2339122,142.08203053474426,1754124210.3774288,170.39217710494995,170.5398075580597
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task4d_vlm_process,153212bc-7d3e-431d-b9ae-e44b8be3279d-task4d_vlm_process,1754124039.8376212,1754124039.8417351,1754124067.6054637,1754124210.5070033,142.9015395641327,1754124210.6785362,170.66526818275452,170.8409149646759
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task4_merge_results,153212bc-7d3e-431d-b9ae-e44b8be3279d-task4_merge_results,1754124039.8376212,1754124039.8417351,1754124212.5421538,1754124212.5504868,0.008332967758178711,1754124212.6332211,172.7087516784668,172.79559993743896
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,153212bc-7d3e-431d-b9ae-e44b8be3279d,task5_output_final_answer,153212bc-7d3e-431d-b9ae-e44b8be3279d-task5_output_final_answer,1754124039.8376212,1754124039.8417351,1754124213.9507394,1754124213.955315,0.0045757293701171875,1754124214.0373335,174.11357998847961,174.19971227645874
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,de9a877d-8762-41fb-b19f-43660abf41dc,task0_init,de9a877d-8762-41fb-b19f-43660abf41dc-task0_init,1754124039.8376212,1754124042.772251,1754124045.9458568,1754124046.0316947,0.08583784103393555,1754124046.1042225,3.259443759918213,6.266601324081421
