dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task1_start_receive_task,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task1_start_receive_task,1754132372.3037393,1754132372.3093925,1754132376.0699458,1754132376.0833707,0.013424873352050781,1754132376.1516914,3.7739782333374023,3.847952127456665
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task2_read_file,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task2_read_file,1754132372.3037393,1754132372.3093925,1754132378.187511,1754132378.2017167,0.014205694198608398,1754132378.2692976,5.892324209213257,5.965558290481567
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task3_file_process,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task3_file_process,1754132372.3037393,1754132372.3093925,1754132384.3679879,1754132384.6043246,0.23633670806884766,1754132384.7023556,12.294932126998901,12.398616313934326
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task4a_vlm_process,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task4a_vlm_process,1754132372.3037393,1754132372.3093925,1754132390.3558257,1754132537.1184285,146.7626028060913,1754132537.290026,164.80903601646423,164.98628664016724
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task4b_vlm_process,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task4b_vlm_process,1754132372.3037393,1754132372.3093925,1754132390.9535415,1754132521.1033304,130.14978885650635,1754132521.2565696,148.79393792152405,148.95283031463623
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task4c_vlm_process,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task4c_vlm_process,1754132372.3037393,1754132372.3093925,1754132404.083885,1754132549.3739913,145.2901062965393,1754132549.511973,177.06459879875183,177.2082335948944
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task4d_vlm_process,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task4d_vlm_process,1754132372.3037393,1754132372.3093925,1754132407.8935323,1754132567.559659,159.66612672805786,1754132567.700092,195.25026655197144,195.39635276794434
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task4_merge_results,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task4_merge_results,1754132372.3037393,1754132372.3093925,1754132569.6096263,1754132569.6177342,0.008107900619506836,1754132569.7050803,197.3083417415619,197.4013409614563
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f9d33a93-b919-4c6f-811e-4c6df50b8e6f,task5_output_final_answer,f9d33a93-b919-4c6f-811e-4c6df50b8e6f-task5_output_final_answer,1754132372.3037393,1754132372.3093925,1754132570.9469411,1754132570.9515545,0.004613399505615234,1754132571.0082695,198.64216208457947,198.70453023910522
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task0_init,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task0_init,1754132531.7602003,1754132531.7626832,1754132532.9560254,1754132533.2004564,0.2444310188293457,1754132537.3904266,1.4377732276916504,5.630226373672485
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task1_llm_process1,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task1_llm_process1,1754132531.7602003,1754132531.7626832,1754132538.6474664,1754132668.4759398,129.82847332954407,1754132668.831086,136.71325659751892,137.07088565826416
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task2_get_user_and_reservation_details,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task2_get_user_and_reservation_details,1754132531.7602003,1754132531.7626832,1754132670.4828515,1754132670.7151947,0.23234319686889648,1754132670.842491,138.95251154899597,139.08229064941406
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task3_cancel_reservation,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task3_cancel_reservation,1754132531.7602003,1754132531.7626832,0.0,0.0,0.0,1754132672.8971913,-1754132531.7626832,141.13699102401733
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task4_search_new_flights,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task4_search_new_flights,1754132531.7602003,1754132531.7626832,1754132675.1253839,1754132675.3233817,0.1979978084564209,1754132675.5031807,143.5606985092163,143.7429804801941
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task5_llm_process2,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task5_llm_process2,1754132531.7602003,1754132531.7626832,1754132677.341962,1754132677.3546555,0.012693405151367188,1754132677.406829,145.59197235107422,145.64662885665894
0a3f0429-68e2-4343-94d1-d7e0b30abb39,7ca85b80-16e1-435f-8929-d777bdf2aeb5,task6_book_new_reservation,7ca85b80-16e1-435f-8929-d777bdf2aeb5-task6_book_new_reservation,1754132531.7602003,1754132531.7626832,1754132679.5905743,1754132679.7707858,0.18021154403686523,1754132679.911349,148.00810265541077,148.15114879608154
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task0_init,e6f2826f-3269-45e8-8017-7111a578564e-task0_init,1754132658.908336,1754132658.910815,1754132670.686149,1754132670.7826142,0.0964653491973877,1754132670.9431472,11.871799230575562,12.03481125831604
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task1_llm_process,e6f2826f-3269-45e8-8017-7111a578564e-task1_llm_process,1754132658.908336,1754132658.910815,1754132816.5703528,1754132922.3410432,105.77069044113159,1754132922.7201216,263.4302282333374,263.811785697937
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task2a_find_user,e6f2826f-3269-45e8-8017-7111a578564e-task2a_find_user,1754132658.908336,1754132658.910815,1754132924.8586903,1754132924.8633754,0.004685163497924805,1754132924.9758525,265.9525604248047,266.0675165653229
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task2b_get_order_details,e6f2826f-3269-45e8-8017-7111a578564e-task2b_get_order_details,1754132658.908336,1754132658.910815,1754132924.3879235,1754132924.467917,0.07999348640441895,1754132925.0765035,265.55710196495056,266.16816759109497
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task3_execute_modifications,e6f2826f-3269-45e8-8017-7111a578564e-task3_execute_modifications,1754132658.908336,1754132658.910815,1754132926.7086117,1754132926.7872033,0.07859158515930176,1754132945.0640373,267.8763883113861,286.1557013988495
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,e6f2826f-3269-45e8-8017-7111a578564e,task4_output_result,e6f2826f-3269-45e8-8017-7111a578564e-task4_output_result,1754132658.908336,1754132658.910815,1754132946.8748875,1754132946.8759916,0.001104116439819336,1754132947.9206026,287.9651765823364,289.0122666358948
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task0_init,119d4957-23a4-44d3-b074-1e0b56db6b35-task0_init,1754132667.8933523,1754132667.8958452,1754132670.167311,1754132670.2619903,0.09467935562133789,1754132670.3412366,2.366145133972168,2.4478843212127686
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task1_llm_process,119d4957-23a4-44d3-b074-1e0b56db6b35-task1_llm_process,1754132667.8933523,1754132667.8958452,1754132816.1731563,1754132944.5431342,128.3699779510498,1754132944.9738302,276.64728903770447,277.08047795295715
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task2a_find_user,119d4957-23a4-44d3-b074-1e0b56db6b35-task2a_find_user,1754132667.8933523,1754132667.8958452,1754132947.399896,1754132947.4055245,0.0056285858154296875,1754132947.9310856,279.50967931747437,280.0377333164215
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task2b_get_order_details,119d4957-23a4-44d3-b074-1e0b56db6b35-task2b_get_order_details,1754132667.8933523,1754132667.8958452,1754132949.6042407,1754132949.6096418,0.005401134490966797,1754132949.6745462,281.7137966156006,281.7811939716339
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task3_execute_modifications,119d4957-23a4-44d3-b074-1e0b56db6b35-task3_execute_modifications,1754132667.8933523,1754132667.8958452,1754132951.8232222,1754132951.8253233,0.0021011829376220703,1754132951.9294755,283.92947816848755,284.03612327575684
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,119d4957-23a4-44d3-b074-1e0b56db6b35,task4_output_result,119d4957-23a4-44d3-b074-1e0b56db6b35-task4_output_result,1754132667.8933523,1754132667.8958452,1754132953.1921098,1754132953.1941845,0.002074718475341797,1754132953.2823684,285.29833936691284,285.3890161514282
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task1_start_receive_task,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task1_start_receive_task,1754132649.9197135,1754132649.9221804,1754132651.0817437,1754132651.094242,0.01249837875366211,1754132668.8870797,1.1720616817474365,18.967366218566895
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task2_read_file,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task2_read_file,1754132649.9197135,1754132649.9221804,1754132670.7326434,1754132670.7469435,0.014300107955932617,1754132670.8530047,20.82476305961609,20.93329119682312
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task3_file_process,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task3_file_process,1754132649.9197135,1754132649.9221804,1754132672.8049016,1754132673.0479784,0.24307680130004883,1754132673.1485562,23.125797986984253,23.228842735290527
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task4a_vlm_process,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task4a_vlm_process,1754132649.9197135,1754132649.9221804,1754132677.0665555,1754132814.592066,137.5255105495453,1754132814.7570941,164.66988563537598,164.8373806476593
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task4b_vlm_process,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task4b_vlm_process,1754132649.9197135,1754132649.9221804,1754132790.3391235,1754132947.8571694,157.5180459022522,1754132948.0211964,297.9349889755249,298.1014828681946
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task4c_vlm_process,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task4c_vlm_process,1754132649.9197135,1754132649.9221804,1754132790.3744853,1754132944.792028,154.41754269599915,1754132944.96322,294.86984753608704,295.0435063838959
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task4d_vlm_process,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task4d_vlm_process,1754132649.9197135,1754132649.9221804,1754132790.4188287,1754132960.3046575,169.8858287334442,1754132960.4448345,310.3824770450592,310.52512097358704
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task4_merge_results,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task4_merge_results,1754132649.9197135,1754132649.9221804,1754132962.2472334,1754132962.2554762,0.00824284553527832,1754132962.349421,312.33329582214355,312.42970752716064
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,90d2a489-d3e8-4515-941e-e00d34a8d2a8,task5_output_final_answer,90d2a489-d3e8-4515-941e-e00d34a8d2a8-task5_output_final_answer,1754132649.9197135,1754132649.9221804,1754132964.2001073,1754132964.2049994,0.004892110824584961,1754132964.253616,314.28281903266907,314.33390259742737
